Estado	Q_RL	Q_Emp	Recompensas
(436, False)	{0: 0.05999945769227345, 1: 0.06194246049294998, 2: 0.06182484507181802, 3: 0.05942535989052202}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(546, True)	{0: 1.3998155888343093, 1: 0.07451968365102665, 2: 0.07217278175072257, 3: 0.07144613586241444}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(546, False)	{0: 1.3998155888343093, 1: 0.07451968365102665, 2: 0.07217278175072257, 3: 0.07144613586241444}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(656, True)	{0: 0.08894400000000001, 1: 2.1609335008961326, 2: 0.087189792, 3: 0.08613265183319041}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(656, False)	{0: 0.08894400000000001, 1: 2.1609335008961326, 2: 0.087189792, 3: 0.08613265183319041}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(756, True)	{0: 2.972960638377183, 1: 0.096, 2: 0.09528, 3: 0.09528}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(756, False)	{0: 2.972960638377183, 1: 0.096, 2: 0.09528, 3: 0.09528}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(996, True)	{0: 2.665127652103487, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(996, False)	{0: 2.665127652103487, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(226, True)	{0: 0.04820167859633743, 1: 0.049866117187334275, 2: 0.05077208444971964, 3: 0.04863233691648015}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(226, False)	{0: 0.04820167859633743, 1: 0.049866117187334275, 2: 0.05077208444971964, 3: 0.04863233691648015}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(136, True)	{0: 0.04478319613404943, 1: 0.04393727028760958, 2: 0.045842301248372345, 3: 0.044759544118499174}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(136, False)	{0: 0.04478319613404943, 1: 0.04393727028760958, 2: 0.045842301248372345, 3: 0.044759544118499174}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(126, True)	{0: 0.04678671233026157, 1: 0.04725342743955102, 2: 0.04882843871457416, 3: 0.04771382052908079}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(126, False)	{0: 0.04678671233026157, 1: 0.04725342743955102, 2: 0.04882843871457416, 3: 0.04771382052908079}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(646, True)	{0: 0.0978539092429122, 1: 0.08393635571893694, 2: 0.083890400896, 3: 0.08102437935222477}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(646, False)	{0: 0.0978539092429122, 1: 0.08393635571893694, 2: 0.083890400896, 3: 0.08102437935222477}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(746, True)	{0: 0.22981723234347295, 1: 0.09280000000000001, 2: 0.09092800000000001, 3: 0.0907984}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(746, False)	{0: 0.22981723234347295, 1: 0.09280000000000001, 2: 0.09092800000000001, 3: 0.0907984}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(856, True)	{0: 0.09280000000000001, 1: 0.096, 2: 0.09528, 3: 0.09532605442790401}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(856, False)	{0: 0.09280000000000001, 1: 0.096, 2: 0.09528, 3: 0.09532605442790401}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(866, True)	{0: 0.096, 1: 0.096, 2: 0.09528, 3: 0.490538660175193}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(866, False)	{0: 0.096, 1: 0.096, 2: 0.09528, 3: 0.490538660175193}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(876, True)	{0: 1.951043164593413, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(876, False)	{0: 1.951043164593413, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(886, True)	{0: 5.174507434812711, 1: 0.21313028839650114, 2: 1.9737427393915081, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(886, False)	{0: 5.174507434812711, 1: 0.21313028839650114, 2: 1.9737427393915081, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(986, True)	{0: 1.1022899644816428, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(986, False)	{0: 1.1022899644816428, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1196, True)	{0: 0.09208000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1196, False)	{0: 0.09208000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1096, True)	{0: 2.4449737590904492, 1: 0.096, 2: 0.5415194390796456, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1096, False)	{0: 2.4449737590904492, 1: 0.096, 2: 0.5415194390796456, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(536, True)	{0: 0.07167436622977026, 1: 0.0720468383105054, 2: 0.0696058032519124, 3: 0.06751216987256864}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(536, False)	{0: 0.07167436622977026, 1: 0.0720468383105054, 2: 0.0696058032519124, 3: 0.06751216987256864}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(636, True)	{0: 0.08162182289572271, 1: 0.08108800228991063, 2: 0.07822169449797978, 3: 0.07667403404296705}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(636, False)	{0: 0.08162182289572271, 1: 0.08108800228991063, 2: 0.07822169449797978, 3: 0.07667403404296705}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(736, True)	{0: 0.08901979164268738, 1: 0.08676640000000001, 2: 0.0878853696, 3: 0.08487812699525595}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(736, False)	{0: 0.08901979164268738, 1: 0.08676640000000001, 2: 0.0878853696, 3: 0.08487812699525595}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(846, True)	{0: 0.09280000000000001, 1: 0.09280000000000001, 2: 0.091504, 3: 0.09515040000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(846, False)	{0: 0.09280000000000001, 1: 0.09280000000000001, 2: 0.091504, 3: 0.09515040000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(956, True)	{0: 0.09280000000000001, 1: 0.096, 2: 0.09528, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(956, False)	{0: 0.09280000000000001, 1: 0.096, 2: 0.09528, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(966, True)	{0: 0.096, 1: 0.096, 2: 0.09528, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(966, False)	{0: 0.096, 1: 0.096, 2: 0.09528, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(976, True)	{0: 0.1312739533444256, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(976, False)	{0: 0.1312739533444256, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1186, True)	{0: 0.096, 1: 0.096, 2: 0.096, 3: 0.23423374729961055}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1186, False)	{0: 0.096, 1: 0.096, 2: 0.096, 3: 0.23423374729961055}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1086, True)	{0: 0.5344266877147981, 1: 0.096, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1086, False)	{0: 0.5344266877147981, 1: 0.096, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(326, True)	{0: 0.05410462335062322, 1: 0.054395277248347806, 2: 0.05572785784646804, 3: 0.05462252468754176}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(326, False)	{0: 0.05410462335062322, 1: 0.054395277248347806, 2: 0.05572785784646804, 3: 0.05462252468754176}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(426, True)	{0: 0.06283620423180492, 1: 0.06287078073644956, 2: 0.06474924434588276, 3: 0.06031853689670315}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(426, False)	{0: 0.06283620423180492, 1: 0.06287078073644956, 2: 0.06474924434588276, 3: 0.06031853689670315}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(526, True)	{0: 0.07073951868913092, 1: 0.0712444084469899, 2: 0.06809456123765113, 3: 0.06834979114838251}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(526, False)	{0: 0.07073951868913092, 1: 0.0712444084469899, 2: 0.06809456123765113, 3: 0.06834979114838251}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(626, True)	{0: 0.0763525033370761, 1: 0.07460920841557658, 2: 0.07506831304830992, 3: 0.07247878198559454}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(626, False)	{0: 0.0763525033370761, 1: 0.07460920841557658, 2: 0.07506831304830992, 3: 0.07247878198559454}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(726, True)	{0: 0.08279842560000002, 1: 0.08407230308361469, 2: 0.08112584401541417, 3: 0.08320370077509637}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(726, False)	{0: 0.08279842560000002, 1: 0.08407230308361469, 2: 0.08112584401541417, 3: 0.08320370077509637}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(836, True)	{0: 0.08952, 1: 0.08894400000000001, 2: 0.09208000000000001, 3: 0.090314272}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(836, False)	{0: 0.08952, 1: 0.08894400000000001, 2: 0.09208000000000001, 3: 0.090314272}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(946, True)	{0: 0.09280000000000001, 1: 0.09208000000000001, 2: 0.096, 3: 0.09515040000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(946, False)	{0: 0.09280000000000001, 1: 0.09208000000000001, 2: 0.096, 3: 0.09515040000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1056, True)	{0: 0.09280000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1056, False)	{0: 0.09280000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1066, True)	{0: 0.096, 1: 0.09528, 2: 0.09528, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1066, False)	{0: 0.096, 1: 0.09528, 2: 0.09528, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1076, True)	{0: 11.410936752898682, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1076, False)	{0: 11.410936752898682, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1134, True)	{0: 0.096, 1: 0.096, 2: 0.096, 3: 0.8963042368639772}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1134, False)	{0: 0.096, 1: 0.096, 2: 0.096, 3: 0.8963042368639772}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(116, True)	{0: 0.04858354850861185, 1: 0.05158877869794899, 2: 0.0507283882949804, 3: 0.0507283882949804}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(116, False)	{0: 0.04858354850861185, 1: 0.05158877869794899, 2: 0.0507283882949804, 3: 0.0507283882949804}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(826, True)	{0: 0.08823840000000001, 1: 0.08680267614366839, 2: 0.0850376569344, 3: 0.08776164772525638}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(826, False)	{0: 0.08823840000000001, 1: 0.08680267614366839, 2: 0.0850376569344, 3: 0.08776164772525638}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(936, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.091927072, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(936, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.091927072, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1046, True)	{0: 0.09280000000000001, 1: 0.09208000000000001, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1046, False)	{0: 0.09280000000000001, 1: 0.09208000000000001, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1156, True)	{0: 0.09280000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1156, False)	{0: 0.09280000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1166, True)	{0: 0.09280000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1166, False)	{0: 0.09280000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1176, True)	{0: 0.096, 1: 0.096, 2: 0.096, 3: 1.2589754519229375}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1176, False)	{0: 0.096, 1: 0.096, 2: 0.096, 3: 1.2589754519229375}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1146, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1146, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1136, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1136, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1036, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1036, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1126, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09543307611522861, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1126, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09543307611522861, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1026, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09401598235027638, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1026, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09401598235027638, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(926, True)	{0: 0.09208000000000001, 1: 0.09283635822874661, 2: 0.23795130268635023, 3: 0.09038575360000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(926, False)	{0: 0.09208000000000001, 1: 0.09283635822874661, 2: 0.23795130268635023, 3: 0.09038575360000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1124, True)	{0: 0.1929530644849776, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1124, False)	{0: 0.1929530644849776, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1024, True)	{0: 2.12003844023037, 1: 0.096, 2: 0.0945744, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1024, False)	{0: 2.12003844023037, 1: 0.096, 2: 0.0945744, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(824, True)	{0: 1.765541581111542, 1: 0.24412275941784617, 2: 0.1560393986334924, 3: 0.5955339796705782}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(824, False)	{0: 1.765541581111542, 1: 0.24412275941784617, 2: 0.1560393986334924, 3: 0.5955339796705782}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(924, True)	{0: 0.9985766876603209, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(924, False)	{0: 0.9985766876603209, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
